['ncslgr10a-002-04-dom-BOOK', 'Book', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-032-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-002-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-003-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-004-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-008-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-022-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-023-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-038-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-040-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-043-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-002-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-005-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-006-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-007-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-008-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-009-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-011-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-019-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-020-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-021-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-022-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-023-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-024-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-025-06-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-026-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-027-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-028-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-029-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-033-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-012-08-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-015-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-019-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-020-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-004-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-006-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-007-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-009-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-010-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-013-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-018-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-001-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-002-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-004-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-005-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-006-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-007-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-008-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-009-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-010-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-011-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-013-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-013-06-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-014-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-015-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-016-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-017-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-018-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-019-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-020-08-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-021-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-022-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-023-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-030-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-031-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-052-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-053-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10g-001-10-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10g-003-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10g-004-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10g-005-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10h-002-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10i-003-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10i-005-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10j-003-01-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-022-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-023-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-078-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-079-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-001-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-007-07-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-008-06-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-010-06-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-011-06-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-012-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-013-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-018-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-036-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-037-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10n-007-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-004-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-007-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-008-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-009-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-013-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-014-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-015-03-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-016-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-018-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-014-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-008-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-117-04-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-192-05-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-020-02-dom-BOOK', 'Book', 'Side', 36, 324, 312, 30.000001907348633]
['accident-013-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['accident-039-10-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['accident-048-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ali-008-06-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ali-031-10-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ali-033-02-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['biker-011-09-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-012-09-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-027-02-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-030-10-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-032-03-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-035-03-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-040-14-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-042-07-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-047-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-049-10-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-058-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-063-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-072-10-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-076-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-079-12-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['close call-052-03-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['dorm prank-007-13-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['football-014-07-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-073-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-099-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-106-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-112-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-112-11-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-006-04-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-008-04-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-034-06-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-035-05-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10p-002-09-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-016-04-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-036-04-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-120-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-005-09-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-010-19-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip1-015-19-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-008-07-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['roadtrip2-034-09-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-013-02-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-030-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['siblings-049-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['three pigs-018-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['whitewater-051-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['whitewater-059-01-dom-BUT', 'But', 'Face', 36, 324, 312, 30.000001907348633]
['accident-013-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['accident-039-10-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['accident-048-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ali-008-06-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ali-031-10-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ali-033-02-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['biker-011-09-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-012-09-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-027-02-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-030-10-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-032-03-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-035-03-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-040-14-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-042-07-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-047-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-049-10-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-058-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-063-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-072-10-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-076-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['boston-la-079-12-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['close call-052-03-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['dorm prank-007-13-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['football-014-07-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-073-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-099-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-106-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-112-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['lapd-112-11-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-006-04-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-008-04-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-034-06-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-035-05-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10p-002-09-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-016-04-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-036-04-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-120-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-005-09-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-010-19-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip1-015-19-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-008-07-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['roadtrip2-034-09-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-013-02-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-030-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['siblings-049-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['three pigs-018-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-051-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['whitewater-059-01-dom-BUT', 'But', 'Front', 36, 324, 312, 30.000001907348633]
['ali-008-06-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ali-031-10-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ali-033-02-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['close call-052-03-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-006-04-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-008-04-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-034-06-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-035-05-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-002-09-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-016-04-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-120-01-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-005-09-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-010-19-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip1-015-19-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-008-07-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['roadtrip2-034-09-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['three pigs-018-01-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-051-01-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['whitewater-059-01-dom-BUT', 'But', 'Side', 36, 324, 312, 30.000001907348633]
['boston-la-069-16-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['football-016-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-007-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-011-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-021-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-022-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-023-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-024-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-030-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-031-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-032-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-033-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-034-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-047-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10a-048-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-001-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-002-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-003-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-004-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-011-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-012-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-013-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-014-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-015-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-033-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-044-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-045-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-016-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-017-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-018-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-019-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-020-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-021-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-028-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-029-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-036-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-037-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-038-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-039-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10c-040-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-021-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10e-001-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10e-002-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10e-003-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10e-004-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10e-005-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-025-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-026-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-027-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-028-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-030-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-031-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-032-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-033-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-034-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-046-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-047-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-048-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-049-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-050-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-051-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10f-052-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10g-004-02-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10h-002-04-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10i-004-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10j-002-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10l-030-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10l-031-05-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10l-039-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10l-041-03-dom-BUY', 'Buy', 'Face', 36, 324, 312, 30.000001907348633]
